0	0	1
0	6	1
0	2	1
0	3	1
0	4	1
0	7	1
0	5	1
0	8	1
0	1	1
0	14	1
0	11	1
0	13	1
0	16	1
0	9	1
0	12	1
0	15	1
0	10	1
0	17	1
0	19	1
0	20	1
0	21	1
0	18	1
0	22	1
0	23	1
0	24	1
0	25	1
0	26	1
1	17	1
1	39	1
1	40	1
1	43	1
1	44	1
1	41	1
1	46	1
1	42	1
2	51	1
2	52	1
2	53	1
2	54	1
2	55	1
2	56	1
2	17	1
2	59	1
2	61	1
2	64	1
2	35	1
2	66	1
2	67	1
2	68	1
2	0	1
2	70	1
2	71	1
2	72	1
2	73	1
2	74	1
2	75	1
2	76	1
2	77	1
2	27	1
2	78	1
2	79	1
2	80	1
2	81	1
2	82	1
2	83	1
2	88	1
2	89	1
2	85	1
2	90	1
2	69	1
2	91	1
2	92	1
2	93	1
2	95	1
2	97	1
2	96	1
2	98	1
2	99	1
2	100	1
2	101	1
2	37	1
2	104	1
2	103	1
2	19	1
2	102	1
2	105	1
2	106	1
2	50	1
2	109	1
2	86	1
2	110	1
2	111	1
2	112	1
2	113	1
2	114	1
2	116	1
2	117	1
2	57	1
2	118	1
2	120	1
2	119	1
2	122	1
2	121	1
2	123	1
2	124	1
2	48	1
2	125	1
2	63	1
2	65	1
2	127	1
2	128	1
2	129	1
2	130	1
2	131	1
2	132	1
2	133	1
2	31	1
2	135	1
2	60	1
2	137	1
2	138	1
2	94	1
2	139	1
2	84	1
2	140	1
2	141	1
2	142	1
2	134	1
2	143	1
2	40	1
2	145	1
2	146	1
2	147	1
2	148	1
2	149	1
2	150	1
2	151	1
2	152	1
2	107	1
3	189	1
3	188	1
3	65	1
3	190	1
3	17	1
3	40	1
3	109	1
3	191	1
3	91	1
3	192	1
3	149	1
4	199	1
4	201	1
4	200	1
4	83	1
4	202	1
4	203	1
4	204	1
4	62	1
4	205	1
4	122	1
4	206	1
4	207	1
4	208	1
4	92	1
4	209	1
4	17	1
4	210	1
4	149	1
4	211	1
4	212	1
4	214	1
4	213	1
4	215	1
4	179	1
4	153	1
4	221	1
4	216	1
4	218	1
4	89	1
4	220	1
4	106	1
4	219	1
4	61	1
4	223	1
4	26	1
4	224	1
4	222	1
4	228	1
4	227	1
4	73	1
4	225	1
4	84	1
4	229	1
4	123	1
4	108	1
4	226	1
4	230	1
4	98	1
4	233	1
4	231	1
4	235	1
4	234	1
4	232	1
4	238	1
4	236	1
4	185	1
4	239	1
4	121	1
4	237	1
4	178	1
4	241	1
4	240	1
4	243	1
4	242	1
4	244	1
4	246	1
4	245	1
4	248	1
4	247	1
4	72	1
4	249	1
4	250	1
4	253	1
4	109	1
4	115	1
