0	14706	1.0
0	329	1.0
0	2863	1.0
0	2886	1.0
0	2319	1.0
0	347	2.0
0	25052	1.0
0	2094	1.0
0	583	1.0
0	7849	1.0
0	7839	1.0
1	15414	2.0
1	1760	3.0
1	2454	1.0
1	1986	1.0
1	2757	1.0
1	2758	1.0
1	450	1.0
1	1620	1.0
1	310	1.0
1	1937	1.0
1	1621	1.0
1	8335	1.0
1	451	1.0
1	452	1.0
1	7914	1.0
1	26772	2.0
1	26768	1.0
1	15123	1.0
1	15753	1.0
1	15419	1.0
1	19684	1.0
1	14191	1.0
1	12161	1.0
1	14227	1.0
1	18968	1.0
1	76	1.0
1	1939	3.0
2	33	2.0
2	66	1.0
2	1989	1.0
2	5870	2.0
2	12435	2.0
2	27	1.0
3	13250	1.0
3	1176	1.0
3	2592	1.0
4	4727	1.0
4	4728	1.0
4	21552	1.0
4	14774	1.0
5	9138	1.0
6	3325	1.0
6	377	1.0
6	22444	1.0
7	375	1.0
7	371	1.0
8	1067	1.0
8	1068	1.0
8	1069	1.0
8	1070	1.0
8	1071	1.0
8	1072	1.0
8	1379	1.0
9	6	1.0
9	1089	1.0
9	10165	1.0
9	3737	1.0
9	7232	1.0
9	2331	1.0
9	1208	1.0
10	2815	1.0
10	18069	1.0
11	0	1.0
11	25283	1.0
11	15836	1.0
11	2051	2.0
11	1169	1.0
11	2	1.0
11	1909	1.0
11	5292	1.0
11	3411	1.0
11	1582	1.0
11	1583	1.0
11	47	1.0
11	2052	1.0
12	21024	1.0
13	7832	1.0
13	479	1.0
13	7831	1.0
13	26657	1.0
13	1356	1.0
13	473	1.0
13	13186	2.0
13	26074	1.0
13	24671	1.0
13	3709	1.0
13	15532	1.0
13	3710	1.0
13	3711	1.0
13	20489	1.0
13	24908	1.0
13	3712	1.0
13	19650	1.0
13	12317	1.0
13	3678	2.0
13	19512	2.0
13	29371	1.0
13	25070	1.0
13	15776	1.0
13	8858	1.0
13	20725	1.0
13	3714	1.0
13	23433	1.0
13	19581	1.0
13	23169	1.0
13	1184	2.0
13	12751	1.0
13	1927	1.0
13	1995	2.0
13	3715	2.0
13	23799	1.0
13	3697	2.0
13	3716	1.0
13	3717	1.0
13	19513	1.0
13	3718	1.0
13	3719	1.0
13	3720	1.0
13	13383	1.0
13	8246	1.0
13	18789	1.0
13	3721	1.0
13	3722	1.0
13	3723	1.0
13	3700	3.0
13	25690	1.0
13	25516	1.0
13	1357	1.0
13	11488	1.0
13	11489	1.0
13	3724	2.0
13	15574	1.0
13	11490	1.0
13	14552	1.0
13	18113	1.0
13	15575	1.0
13	18114	1.0
13	18105	1.0
13	11486	2.0
14	4350	1.0
14	9994	1.0
14	14850	2.0
14	225	3.0
15	2388	1.0
15	516	1.0
16	328	4.0
16	1403	1.0
16	2292	1.0
16	1922	1.0
16	11421	1.0
16	1175	1.0
17	2094	1.0
17	12443	1.0
17	6693	1.0
18	8227	1.0
18	1099	1.0
18	640	2.0
